INTRO TO CERAMICS (minor),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"This foundation course in ceramics provides a thorough introduction to the fundamentals of 2-dimensional and 3-dimensional concepts and techniques in the field with an emphasis on direct studio experiences, technical proficiency and personal expression.  Following the design thinking stages, and understanding the significance of these stages to all fields of study, is emphasized with each project.  Students learn the fundamentals of wheel-throwing and hand-building while realizing the vast potential for surface techniques using carving tools, slips, glazes, and resist printmaking processes.  This course provides an inspiring realm of possibilities with the versatile material of clay including ancient, traditional techniques and new, innovative materials and processes.  Historical and contemporary ceramic artists will be referenced throughout the course for their artistic and culturalsignificance.  Group critiques, as a way of formulating educated and analytical opinions about their work and that of others, are practiced throughout the course."
INTERMEDIATE/ADVANCED CERAMICS (Major),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"In this studio course, a greater emphasis will be placed on developing more advanced techniques within the realm of ceramics.  Vessel aesthetics and sculptural principles will be explored to expand one’s potential for innovation.  Historical and contemporary topics will be regularly referenced throughout the course for a deeper, more comprehensive understanding of the vast field of art and design.  Students continue to rely on the design thinking stages to develop their projects and many students begin to design their own parameters for their projects, relying on a more self-directed research and design process.  The regular use of a sketchbook, as a means of journaling concepts and ideas becomes second nature in the studio and students begin to craft a personal artistic and design vision.  Portfolio development is emphasized during this course for both college applications, summer program pursuits, and competition entries.  This course may be repeated.Requirements: Completion of Intro to Ceramics"
INTRO TO PHOTOGRAPHY (minor),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"This is a foundation course, the prerequisite for all advanced photography classes.  It covers basic camera controls, composition, digital imaging, black-and-white film developing, darkroom printing, and mounting.  Students use the school’s analog cameras and provide their own digital SLR cameras.  Adobe Lightroom and Photoshop are used in the digital darkroom.  Each young photographer is expected to take part in critique, to exhibit work, to maintain a sketchbook, and to become familiar with some of the major figures in the history of photography. Please note:  a lab fee will be billed to each student in January."
ADVANCED PHOTOGRAPHY – LIGHTING AND PRINTING (Major or minor),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"This course explores advanced lighting and printing techniques.  The first semester is dedicated to lighting, including natural, artificial, and studio strobe.  The second semester is allocated to the craft of fine printing, both digital and analog.  Many topics will be discussed, including the history of photography and iconic photography books.  Students will learn historic and alternative processes.  The coursework will culminate with two major projects, one due at the end of each semester.Requirements: Completion of Intro to Photography or permission of instructorPlease note:  a lab fee will be billed to each student in January."
ADVANCED PHOTOGRAPHY – FINE ART (Major or minor),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"This course covers both analog and digital capture as well as advanced printing techniques in the darkroom and the digital lab.  Students use both analog and digital SLRs, the medium-format camera, the Holga camera, and the iPhone (or a school iPod).  They explore lighting and lenses and the large format printer.  They study the work of current and past fine-art photographers.  Each young photographer is expected to develop a personal style, to participate actively in critiques, to maintain a sketchbook, and to produce a mounted portfolio of work.Requirements: Completion of Intro to PhotographyPlease note:  a lab fee will be billed to each student in January."
ADVANCED PHOTOGRAPHY – THE PHOTO BOOK (Major or minor),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"The emphasis of this course is on creating two long-term documentary projects, both culminating in the production of a photo book.  Students learn new skills and content including the history of photography books, different sequencing techniques, and the use of metaphor and symbolism in visual media.  Students are expected to maintain a sketchbook.Requirements: Completion of Intro to PhotographyPlease note:  a lab fee will be billed to each student in January."
INTRO TO ARCHITECTURE (minor),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"In order to understand architecture, engaging in a direct experience of space is critical.  Fundamentally, the physical scale model allows us to perceive the three-dimensional experience rather than having to try to imagine it.  In this studio, students profit from the dynamic relationship between learning basic design and architectural concepts and physically employing them in the construction of prototypes.  Important architectural principles will be introduced through studio exercises, presentations, and demonstrations.  Here the student is introduced to historical ideas and begins to build informative models of influential designers to understand concepts.  This course will sharpen the student’s powers of observation as well as the student’s ability to conceptualize, analyze, and create the world of architecture and design.  Students will also explore concepts through drawing and abstract three-dimensional constructions.  The studio will focus on creative problem solving as well as artistic experimentation.  Each student will be required to obtain a kit of basic construction and design tools."
"ADVANCED ARCHITECTURE II: THE PRIVATE HOME, A PUZZLE, AND THE POWER OF MOCK-UPS (Major)","9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"In this course students realize that they are more relaxed than in the first year because they actually learned how to experiment and craft and idea.  Now they begin to refine how they work and raise the bar for themselves to become more independent thinkers.  Drawing and sketching become more pivotal as does problem solving through abstract three-dimensional constructions.  Model making takes on a more important role as the process is used to explore and understand one’s research into the study of an architect’s ideas or as a method for the student to gain insight into various possible design solutions.  Group projects are used for some aspects of this course, but the main focus will be on individual studio work with the design and construction of scale models for site specific houses and the powerful construction of a complex abstract design challenge which is actually based on the study of Urban Design.Requirements: Completion of Intro to Architecture"
ADVANCED ARCHITECTURE III: COMPLEX AND PUBLIC SPACES (Major),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"Here the student becomes immersed in the concepts of complex and public spaces.  This might start off with abstract three-dimensional design exercises and even the study of a home that is not a single structure but is made of multi-purposed buildings.  Another aspect is the study of urban plazas, urban parks, memorials, museums and performance centers, and even new city centers like Hudson Yard in New York City.  Here field trips are important to use for inspiration and to actually measure and build to scale.  The student takes on complex ideas and finds solutions which express the needs of a particular site, culture, and client.  In the studio, which begins with some very abstract design problems, the student finds that seemingly diverse ideas can be beautifully orchestrated together.  The final projects bring all of each student’s presentation and rendering skills together in one site specific model.Requirements: Completion of Advanced Architecture II"
THE MASTER’S STUDIO: ARCHITECTURE IV (Major),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"The fourth year architecture student may develop a year of Independent Study Studio with the permission of the instructor.  In this studio, the student is invited to work out a thesis project that will develop over the year and either end when the senior project begins or evolve into the senior project.  Permission to take this course is determined on an individual basis and must be worked out by the end of the student’s junior year."
INTRO TO FURNITURE DESIGN (minor),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"In this course students are introduced to basic design and woodworking skills that allow for creative self-expression.  Students explore wood as a material, learn and practice proper safety procedures, and become acquainted with the tools and machinery of the design studio.  Each student is required to design and build an original piece of furniture.  Throughout the processes of design and fabrication, students are asked to explore and problem-solve, an exploration that will include sketching and model making as well as some historical referencing.  Projects will be evaluated and critiqued during various stages of these processes. This class encourages self-motivation, originality, and creative thinking.  A disciplined work ethic is essential."
ADVANCED FURNITURE DESIGN (Major),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"This studio is for serious, self-directed students who have demonstrated a proficiency in both design and fine woodworking and wish to continue to develop more advanced and refined skills.  During the course of the year, students will create several pieces of their own design.  Students will learn more sophisticated applications of joinery, material, and building techniques.  Projects will be evaluated and critiqued during various stages of design and fabrication.  For the student who has become comfortable with the demands of the design studio, this course invites self-motivation and original thinking.Requirements: Completion of Intro to Furniture Design"
INTERMEDIATE SCULPTURE (Major),"9,10,11,12",CLASS,VISUAL AND DESIGN ARTS,"This course aims at developing a personal vision of sculptural forms and spaces.  We will use traditional and contemporary materials to investigate a wide range of fabrication techniques.  With a developed visual vocabulary, we will use additive and subtractive processes to explore line, texture, form, space, value, unity, proportion and balance. Students will build personal sculptures as well as collaborate on installations and large-scale outdoor works.Requirements: Completion of any introductory visual or design art course"
THE PERFORMER IN ACTION (minor),"9,10,11,12",CLASS,PERFORMING ARTS,"Musical theater, stage combat, physical theater, movement improvisation, the basics of dance technique, and acting are taken from beginning stages through to production stage in this year-long performance course.  This comprehensive view of theater, being comprised of voice and body, will allow each student to be prepared to encounter any opportunity that may surface in the theater world.  Stan Cahill, theater teacher, leads students in the basics of acting while Ann Robideaux, PDS choreographer and dance teacher, hones in on essential dance skills and movement for the actor.  This course will highlight the interplay between physical theater and spoken word, individualized learning and collaboration."
DANCE:  TECHNIQUE AND PERFORMANCE (minor/PE credit),"9,10,11,12",CLASS,PERFORMING ARTS,"This trimester-long course, typically offered in the fall trimester for PE credit, is recommended for the beginning and intermediate level student.  This class prepares students to dance with healthy alignment through warm-ups and technical skills typical to jazz, ballet, and contemporary dance techniques.  Each trimester is filled with different dance combinations pulling from a variety of styles such as hip-hop, jazz, tap, and dances from around the world with the optional opportunity to perform in the spring dance concert.  Because the choreography changes each trimester, students are welcome to take this class more than once during their time at PDS."
DANCE: CHOREOGRAPHY AND BEYOND (minor),"9,10,11,12",CLASS,PERFORMING ARTS,"This year-long course is recommended for students who are at the high intermediate to advanced levels of dance training and who are interested in developing a conscious use of the body as an instrument of artistic expression.  For dancers with a developed technical base, a number of movement styles will be explored with a heightened emphasis on polishing performance for the annual dance concert.  In-class dance improvisation, movement staging, and choreography comprise a regular part of class work.  Since the course content changes each year, students are welcome to take this course for more than one year during their time at PDS.  This course is taken for art credit.Requirements: A minimum of two years of dance technique training and permission of instructor"
YOGA (PE credit),"9,10,11,12",CLASS,PERFORMING ARTS,"In this trimester-long course, typically offered in the spring for PE credit, students will be guided through sequences of yoga poses combined with breathwork for the majority of the class.  Deep relaxation, mindfulness, and meditation as powerful mind-body centering tools will also be covered.  Open to all levels of ability."
BAND (minor),"9,10,11,12",CLASS,PERFORMING ARTS,"This course is for students who have experience playing woodwind, brass, or percussion instruments as well as piano or bass guitar and who have the desire to practice and perform with an instrumental ensemble of their peers.  The course is designed to help students improve both playing technique and music reading as well as to teach valuable performance and ensemble playing skills. Students in this course will study a wide variety of music including repertoire of various genres, composers, and style periods.  The Band performs several times a year in evening school concerts and other community events."
CHORUS (minor),"9,10,11,12",CLASS,PERFORMING ARTS,"This course is for students who enjoy singing and have the desire to practice and perform with a choral ensemble of their peers.  The course is designed to help students improve both vocal technique and music reading and to discover how the voice works, as well as to teach valuable performance and ensemble skills.  Students should have some background in music literacy.  They will study a wide variety of music, including a repertoire of various genres, composers, and style periods. Students are graded largely on participation, concert preparation, and acquisition of singing skills and will have both written and individual performance exams each trimester.  The Chorus has several required performances throughout the year in school concerts and other community events.Requirements: Participation the prior year in Chorus (Upper or Middle School) or by audition"
ORCHESTRA (minor),"9,10,11,12",CLASS,PERFORMING ARTS,"This course is for students who play string instruments and have the desire to practice and perform with an instrumental ensemble of their peers.  The course is designed to help students improve both playing technique and music reading, as well as teach valuable performance and ensemble playing skills.  Students in this course will study a wide variety of music including repertoire of various genres, composers, and style periods.  Students are also expected to attend sectional rehearsals (grouped by instrument) twice each month.  The Orchestra performs several times a year in school concerts and other community events."
INTRODUCTION TO MUSIC THEORY I (minor),"9,10,11,12",CLASS,PERFORMING ARTS,"This course is for the student who wishes to pursue more knowledge of the inner workings of music.  It is an introduction to the principles and practices upon which music is built.  Students will learn analytical and compositional techniques that will be valuable to them as performers, listeners, and creators of music.  This course will cover the following topics: rhythm, pitch, keyboard, intervals, major and minor scales, key signatures, and the circle of fifths.  Students will also begin to develop their aural skills through sight-singing and melodic dictation.  No prerequisite or prior knowledge of music is required."
MUSIC TECHNOLOGY (minor),"9,10,11,12",CLASS,PERFORMING ARTS,"This course focuses on the creative use of computers in music composition and production.  Students will learn about the tools and techniques needed to produce high quality audio work.  They will have the opportunity to learn these skills by creating their own compositions and arrangements on different types of software and hardware.  Topics to be covered will include MIDI sequencing, sound synthesis, audio sampling, digital audio recording, and digital music notation.  Students will be expected to acquire a basic understanding of music theory prior to taking this course."
AP MUSIC THEORY (Major),"9,10,11,12",CLASS,PERFORMING ARTS,"This is a course for the experienced music student (grades 10-12) to develop his/her creative skills while preparing to take the AP Music exam.  Topics will include figured-bass realization, four-part voice leading, form, and analysis.  Emphasis will be placed on mastery of aural skills including rhythmic, melodic, and harmonic dictation as well as sight-singing.  Students will be expected to take the Advanced Placement Music Theory exam in May.Requirements: Completion of Introduction to Music Theory"
CHAMBER MUSIC (extra-curricular),"9,10,11,12",CLASS,PERFORMING ARTS,"Instrumental students are placed in small ensembles and work with a faculty member on selected repertoire of various styles.  Rehearsals take place outside the school day or at mutual free times for the players and teacher.  Emphasis is placed on collaboration, ensemble playing, and musical independence.  Students participating in the Chamber Music program (open to grades 9-12) must be taking lessons with a private instructor (either at PDS or elsewhere).  Chamber groups will perform in various settings throughout the year, including a Chamber Music Concert in the spring.  (Chamber Music is also open to capable vocalists).  Students must be enrolled in Band, Orchestra or Chorus to participate in Chamber Music."
MADRIGAL SINGERS (extra-curricular),"9,10,11,12",CLASS,PERFORMING ARTS,"The Madrigal Singers (open to grades 9-12) is an auditioned, mixed (SATB) group, which performs highly challenging music of various languages and styles, including classical, contemporary jazz, and pop styles, with a focus on a cappella singing.  Princeton Day Singers will perform several times throughout the year at school concerts and community events.  Students must be enrolled in Chorus, Band or Orchestra in order to participate in the Madrigal Singers.  Auditions are held within the first weeks of the school year."
"A CAPPELLA GROUPS (extra-curricular, student lead)","9,10,11,12",CLASS,PERFORMING ARTS,PDS traditionally has an all-female and an all-male a cappella group. These groups rely heavily on student leadership and work in conjunction with the music faculty.  Repertoire is generally contemporary pop.  Auditions are held within the first weeks of the school year.
MUSICAL PRODUCTION (extra-curricular),"9,10,11,12",CLASS,PERFORMING ARTS,"Students (grades 9-12) interested in musical theater can audition to be part of the annual musical production, which is a joint project of the Theater, Dance and Music faculty in the Upper School.  Rehearsals and performances run throughout the winter term.  Auditions are held in November each year."
"PRIVATE LESSONS (extra-curricular, additional fee)","9,10,11,12",CLASS,PERFORMING ARTS,"Private lessons are available in piano, voice, guitar and all string, woodwind, brass, and percussion instruments.  PDS has an excellent Adjunct Music Faculty comprised of qualified instructors in each instrument. There is an additional fee for private instruction. Details about the Private Lesson Program, including fees, scheduling, and instructor bios can be obtained from the Music Department."
THE PERFORMER IN ACTION (minor),"9,10,11,12",CLASS,PERFORMING ARTS,"Musical theater, stage combat, physical theater, movement improvisation, and the basics of acting technique are taken from beginning stages through to production stage in this year-long course.  This comprehensive view of theater, being comprised of voice and body, will allow each student to be prepared to encounter any opportunity that may surface in the theater world.  Stan Cahill, theater teacher, leads students in the basics of acting while Ann Robideaux, PDS choreographer and dance teacher, hones in on essential dance skills and movement for the actor.  This course will highlight the interplay between physical theater and spoken word, individualized learning and collaboration."
ADVANCED ACTING (minor),"9,10,11,12",CLASS,PERFORMING ARTS,"This class introduces elements of naturalistic acting using improvisation, text analysis, and Stanislavski-based rehearsal exercises.  The work of various contemporaries of Stanislavski, including Michael Chekov and Uta Hagen, is used to develop skills in characterization and inner life.  Students will explore a range of influential works of contemporary theater, while also exploring on-camera technique. Students will also have the opportunity to visit a major NYC production.  Since content changes each year, students are welcome to take this course for more than one year during their time at PDS.Requirements: Completion of The Performer in Action or permission of instructor"
DIRECTING AND PLAYWRITING (minor),"9,10,11,12",CLASS,PERFORMING ARTS,"The first half of this course will focus on directing skills, including how to analyze a play, how to conduct auditions, and how to employ basic tools of directing:  composition, picturization, and blocking.  The second half of the course explores key playwriting skills such as storytelling, structure, dialogue, characterization, and the role of obstacles in building a story arc.  Along with the Advanced Acting class, students will develop and direct short plays to be showcased at the end of the year.Requirements: Completion of The Performer in Action or permission of instructor"
INDEPENDENT STUDY,"9,10,11,12",CLASS,PERFORMING ARTS,This option is available to students with specialized or advanced areas of interest.   Proposals are subject to faculty approval.   Previous areasof study have included topics ranging from Theater of the Absurd to computer-assisted design for the stage.
THEATER PRODUCTION AND DESIGN (extra-curricular),"9,10,11,12",CLASS,PERFORMING ARTS,"Students have the opportunity to work in all aspects of theater production, including lighting, sound, costumes, props, and stage management.  Students will work with professional designers and technicians, using state of the art technology and equipment.  Students also support assemblies, US productions, and visiting artists and serve as mentors to MS technicians.  Student crews meet in the afternoons and at other scheduled times. (Year round)"
FALL PRODUCTION (extra-curricular),"9,10,11,12",CLASS,PERFORMING ARTS,"Students experience all aspects of mounting a full-scale theater production.  Cast members focus on character development, intentions and obstacles, stage composition, and memorization.  Student crews are responsible for running the show during performance.  An audition is required. (Fall term only)"
MUSICAL PRODUCTION (extra-curricular),"9,10,11,12",CLASS,PERFORMING ARTS,This is the largest and most complex Main Stage production.  Students work with guest artists while refining and building on performance skills.  Students will also gain professional dance training as well as experience in solo/choral singing.  High quality production values provide opportunities for advanced work by student crews.  An audition is required. (Winter term only)
PERFORMING ARTS FESTIVAL (extra-curricular),"9,10,11,12",CLASS,PERFORMING ARTS,"This is a three-day marathon of shorter performances, many written, directed, and produced by students.  Faculty and Guest Artist participation is also a valued part of the event. (Spring term only)"
HEALTH EDUCATION,10,CLASS,SCIENCE,"As one of their six terms of physical education, students are required to take one semester of Health; this is usually taken during the tenth grade year. This course is required for graduation; therefore, a student who enters PDS after the sophomore year will need to be scheduled into this class unless he/she has completed an equivalent course at his/her previous school."
PE INDEPENDENT STUDY,"9,10,11,12",CLASS,ATHLETICS,"The Health and Physical Education Department will accept and evaluate applications to substitute outside activities in place of regular physical education classes for up to one term of the school year. These activities must be supervised by an instructor/coach and not already be offered at PDS in the term of interest. Additionally,10 hours of instruction is required weekly and progress report log sheets must be completed and submitted to the department head every other week. A student who is enrolled in a pre- professional dance program may apply for an exemption for a second trimester of PE. For more information, contact the Director of Athletics, Katie Fay."
PEER GROUP  LEADERSHIP,"9,10,11,12",CLASS,COMMUNITY SERVICE,"Approximately thirty rising seniors are selected each year to become peer leaders (after an extensive interview process during the spring of their junior year).  Peer leaders begin their training involving leadership, teamwork, personal responsibility, and group dynamics in late summer with a three-day overnight retreat.  Seniors selected for peer leadership are mentored by faculty supervisors in a class that meets three periods per cycle both semesters (the fourth period involves a one-on-one or small-group conference with faculty supervisors). The introduction of the peer group program for all freshmen begins during orientation when ninth graders meet new and returning peers (and their new peer leaders) and learn and experience firsthand the program's objectives.  Throughout the academic year, peer leaders design lessons and conduct regular discussions with freshmen on topics such as peer pressure, academic demands, time-management, drug and alcohol abuse, and healthy relationships.  Peer leaders meet with freshmen in classrooms once or twice per cycle and lead and organize social-bonding activities for the nines throughout the year (including an overnight retreat near the Appalachian Trail in March and a skating party in April)."
MAINE COAST SEMESTER AT CHEWONKI,"9,10,11,12",CLASS,STUDY ABROAD,"The Maine Coast Semester at Chewonki program was established in 1988 by S. Scott Andrews, currently a faculty member teaching U.S. History.  Located in Wiscasset, Maine, Chewonki offers 11th grade students a challenging academic program with an emphasis on environmental studies.  Students in the school study the natural history of the Maine coast, work on an organized farm, go on two short wilderness trips, help maintain the campus, and participate in a rigorous academic program.  Each semester is sixteen weeks long, and up to 40 students are offered admission for each.  For more information, please visit the Maine Coast Semester at Chewonki Semester School website: http://www.chewonki.org/mcs/."
HIGH MOUNTAIN INSTITUTE,"9,10,11,12",CLASS,STUDY ABROAD,"Formerly known as the Rocky Mountain Semester, the High Mountain Institute was founded in 1995 by Molly and Christopher Barnes in the spirit of combining wilderness education with traditional academics.  Located in Leadville, Colorado, the HMI Semester offers 10th and 11th grade students the opportunity to live, travel, and study in the mountains of central Colorado and the canyons of southeastern Utah.  Students spend five weeks over the course of the semester on three wilderness expeditions that focus on leadership and community-building and twelve weeks on campus completing a standard junior year curriculum.  Each semester up to 42 students are offered admission.  For more information, please visit the HMI website: http://www.hminet.org/HMIsemester."
SCHOOL FOR ETHICS AND GLOBAL LEADERSHIP,"9,10,11,12",CLASS,STUDY ABROAD,"Located in Washington, DC, and established in 2006, the School for Ethics and Global Leadership is a semester school for high school juniors.  The school's residential facilities are located on Capitol Hill right behind the Supreme Court, and its academic building is a block from Dupont Circle.  Its rigorous academic program focuses on ethical thinking skills, leadership development, and international studies.  In addition to completing a standard junior year curriculum, students take an ethics and leadership course.  The program features visits to and by prominent speakers in such fields as foreign policy, public service, diplomacy, law, and humanitarian aid.  Each semester is sixteen weeks long, and up to 24 students are offered admission for each.  For more information, please visit the School for Ethics and Global Leadership website: http://schoolforethics.org/."
SCHOOL YEAR ABROAD,"9,10,11,12",CLASS,STUDY ABROAD,"Founded in 1964, School Year Abroad is an academic program which places American high school juniors, seniors, and post-graduates in 4 countries, including China, Italy, France, or Spain, for a year.  Students intensively learn the respective language of their country and live with a host family.  The program includes extensive cultural immersion and a number of select courses taught in the native language.  Requisite subjects, such as math and English, are taught in English.  Extracurricular activities and organized travel round out the year.  The program provides academic advisors and college counseling services and administers the AP, SAT, SAT II, and PSAT tests at each school.  Each year SYA brings around 60 juniors and seniors to each of its locations around the world.  For more information, please visit the School Year Abroad website: http://www.sya.org/.Additional Information:PDS encourages students to attend the programs listed above; however, students may ask the school to consider other programs as well.  Upon further review of such programs, decisions will be made on an individual basis in consultation with the Head of Upper School.  Special consideration will be given to study abroad programs endorsed by the Council of Standards for International Educational Travel (CSIET), an accrediting body to which PDS belongs.  While PDS tuition may be waived for students participating in all long-term programs, no more than 3 students can receive such financial consideration at one time; such decisions will be made by PDS on a first-come/first-served basis."
PE STRENGTH TRAINING (TRI1),"9,10,11,12",CLASS,ATHLETICS,
PE DANCE: TECHNIQUE & PERFORMANCE (TRI1),"9,10,11,12",CLASS,ATHLETICS,
PE INDEPENDENT STUDY (TRI1),"9,10,11,12",CLASS,ATHLETICS,
PE STRENGTH TRAINING (TRI2),"9,10,11,12",CLASS,ATHLETICS,
PE INDEPENDENT STUDY (TRI2),"9,10,11,12",CLASS,ATHLETICS,
PE STRENGTH TRAINING (TRI3),"9,10,11,12",CLASS,ATHLETICS,
PE YOGA (TRI3),"9,10,11,12",CLASS,ATHLETICS,
PE INDEPENDENT STUDY (TRI3),"9,10,11,12",CLASS,ATHLETICS,
FIELD HOCKEY (TRI1),"9,10,11,12",CLASS,ATHLETICS,
BOYS SOCCER (TRI1),"9,10,11,12",CLASS,ATHLETICS,
GIRLS SOCCER (TRI1),"9,10,11,12",CLASS,ATHLETICS,
GIRLS TENNIS (TRI1),"9,10,11,12",CLASS,ATHLETICS,
BOYS CROSS-COUNTRY (TRI1),"9,10,11,12",CLASS,ATHLETICS,
GIRLS CROSS-COUNTRY (TRI1),"9,10,11,12",CLASS,ATHLETICS,
"VOLLEYB9,10,11,12 (TRI1)","9,10,11,12",CLASS,ATHLETICS,
"BOYS BASKETB9,10,11,12 (TRI2)","9,10,11,12",CLASS,ATHLETICS,
"GIRLS BASKETB9,10,11,12 (TRI2)","9,10,11,12",CLASS,ATHLETICS,
FENCING (TRI2),"9,10,11,12",CLASS,ATHLETICS,
BOYS SQUASH (TRI2),"9,10,11,12",CLASS,ATHLETICS,
GIRLS SQUASH (TRI2),"9,10,11,12",CLASS,ATHLETICS,
BOYS ICE HOCKEY (TRI2),"9,10,11,12",CLASS,ATHLETICS,
GIRLS ICE HOCKEY (TRI2),"9,10,11,12",CLASS,ATHLETICS,
"BASEB9,10,11,12 (TRI3)","9,10,11,12",CLASS,ATHLETICS,
FIGURE SKATING (TRI3),"9,10,11,12",CLASS,ATHLETICS,
GOLF (TRI3),"9,10,11,12",CLASS,ATHLETICS,
BOYS LACROSSE (TRI3),"9,10,11,12",CLASS,ATHLETICS,
GIRLS LACROSSE (TRI3),"9,10,11,12",CLASS,ATHLETICS,
TRACK AND FIELD (TRI3),"9,10,11,12",CLASS,ATHLETICS,
BOYS TENNIS (TRI3),"9,10,11,12",CLASS,ATHLETICS,
